City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
1636308,Manokwari,98,ID,1665318104,79,-0.8667,134.0833,26.56,0.17
2126682,Bilibino,100,RU,1665318104,96,68.0546,166.4372,-9.57,3.56
1090225,Koungou,75,YT,1665317971,58,-12.7336,45.2042,28.84,5.14
5883074,Albanel,98,CA,1665318104,93,48.8832,-72.4487,3.08,2.57
3893726,Constitución,0,CL,1665318104,58,-35.3333,-72.4167,8.5,4.38
3662342,São Gabriel da Cachoeira,75,BR,1665318104,89,-0.1303,-67.0892,25.89,2.06
933759,Ghanzi,0,BW,1665318105,7,-21.5667,21.7833,35.25,5.63
7601762,Bairiki Village,75,KI,1665318105,78,1.3292,172.9752,28,5.14
1501000,Kyshtovka,100,RU,1665318105,67,56.555,76.6271,9.15,4.6
5435464,Pueblo,0,US,1665318105,87,38.2545,-104.6091,11.34,0
359796,Suez,2,EG,1665318105,34,29.9737,32.5263,28.51,4.59
1254046,Tura,41,IN,1665318105,93,25.5198,90.2201,23.11,0.33
2123979,Kuril'sk,46,RU,1665318105,75,45.2333,147.8833,9.15,3.5
2509835,Valverde del Camino,1,ES,1665318106,34,37.5751,-6.7543,23.91,3.01
1855540,Naze,66,JP,1665318106,72,28.3667,129.4833,24.51,5.73
2122262,Palana,100,RU,1665318106,85,59.1167,159.9667,0.31,7.32
933995,Souillac,75,MU,1665318106,57,-20.5167,57.5167,25.21,4.63
5866583,Saint Paul Harbor,0,US,1665318106,66,57.79,-152.4072,7.73,7.2
2134814,Sola,14,VU,1665318106,73,-13.8833,167.55,27.19,4.6
1519924,Kushmurun,50,KZ,1665318106,42,52.4503,64.6311,12.96,4.6
2229761,Kribi,93,CM,1665318106,79,2.95,9.9167,26.92,2.67
749502,Çayeli,98,TR,1665318106,89,41.0923,40.7292,19.48,2.39
2640006,Portree,100,GB,1665318071,95,57.4129,-6.1942,11.96,12.12
3992842,Petatlán,14,MX,1665318107,74,17.5167,-101.2667,24.89,1.83
3603157,Puerto Lempira,75,HN,1665318107,83,15.2667,-83.7667,26.08,7.72
2450173,Taoudenni,61,ML,1665318107,12,22.6783,-3.9836,40.39,1.91
5924351,Clyde River,100,CA,1665318107,86,70.4692,-68.5914,-8.87,2.06
6167817,Torbay,75,CA,1665318107,89,47.6666,-52.7314,15.49,6.17
1529660,Aksu,2,CN,1665318107,23,41.1231,80.2644,18.55,0.91
3864299,Bermejo,0,AR,1665318107,25,-32.8833,-68.8,9.95,1.03
2457161,Gao,17,ML,1665318108,10,16.6362,1.637,38.03,6.37
5905393,Bonavista,81,CA,1665318108,82,48.6499,-53.1147,10.7,4.47
6690297,Saint-Leu,60,RE,1665318108,64,-21.15,55.2833,24.62,1.25
5391295,Salinas,100,US,1665318108,91,36.6777,-121.6555,14.12,2.06
1855476,Nichinan,99,JP,1665318108,93,31.6,131.3667,19.82,0.94
3945985,Camaná,55,PE,1665318108,70,-16.6228,-72.7111,16.99,3.11
1026014,Tete,40,MZ,1665318108,34,-16.1564,33.5867,35.05,4.63
4036284,Alofi,100,NU,1665318109,94,-19.0595,-169.9187,21.94,5.14
2172880,Byron Bay,100,AU,1665318109,86,-28.65,153.6167,17.06,6.31
1503037,Kodinsk,56,RU,1665318109,88,58.6881,99.1844,3.82,1.37
4323873,Estelle,0,US,1665318109,58,29.8458,-90.1067,19,3.09
895953,Zambezi,0,ZM,1665318109,10,-13.5432,23.1047,35.37,4.03
2126785,Belaya Gora,98,RU,1665318109,64,68.5333,146.4167,-4.79,4.33
2264923,Peniche,96,PT,1665318109,78,39.3558,-9.3811,21.71,4.5
1861280,Itoman,20,JP,1665318110,73,26.1247,127.6694,26.21,8.75
3351663,Benguela,41,AO,1665318110,69,-12.5763,13.4055,26.04,5.31
128477,Kashan,0,IR,1665318110,13,33.9831,51.4364,29.17,2.93
3372760,Praia da Vitória,20,PT,1665318110,83,38.7333,-27.0667,25.42,4.94
3141667,Roald,75,NO,1665318111,67,62.5833,6.1333,13.75,5.66
686090,Asău,91,RO,1665318111,62,46.4333,26.4,19.6,3.2
110690,Faya,18,SA,1665318111,18,18.3851,42.4509,26.06,2.65
472976,Vodnyy,100,RU,1665318111,85,63.5046,53.4095,8.55,4.54
3127460,Burgos,20,ES,1665318111,38,42.3394,-3.7079,23.23,4.63
1519030,Chu,78,KZ,1665318111,25,43.5983,73.7614,16.92,4.71
1811929,Ducheng,19,CN,1665318111,61,23.2373,111.5317,21.64,3.26
108410,Riyadh,0,SA,1665318094,8,24.6877,46.7219,36.08,2.73
1510689,Baykit,100,RU,1665318112,95,61.67,96.37,3.41,0.72
72181,Marzuq,12,YE,1665318112,15,14.4,46.4667,30.98,3.64
3356264,Keetmanshoop,20,NA,1665318112,7,-26.5833,18.1333,36.29,0.85
5849996,Lahaina,100,US,1665318052,94,20.8783,-156.6825,24.89,1.48
2082539,Merauke,89,ID,1665318112,84,-8.4667,140.3333,26.76,5.32
2449893,Tessalit,0,ML,1665318112,11,20.1986,1.0114,38.19,5.9
786341,Resen,61,MK,1665318112,35,41.0889,21.0122,16.8,0.5
4726206,San Antonio,0,US,1665318112,72,29.4241,-98.4936,20.86,2.06
1056899,Sambava,22,MG,1665318113,65,-14.2667,50.1667,24.44,6.62
2138555,Poum,18,NC,1665318113,78,-20.2333,164.0167,24.83,8.49
6089245,Norman Wells,75,CA,1665317985,81,65.282,-126.8329,5.02,3.09
5509952,Paradise,20,US,1665318113,40,36.0972,-115.1467,22.28,2.57
2312895,Mbandaka,18,CD,1665318113,53,0.0487,18.2603,30.06,1.7
1488903,Turukhansk,100,RU,1665318113,99,65.8167,87.9833,2.7,3.15
100926,Umluj,0,SA,1665318113,64,25.0213,37.2685,30.03,8.27
2120591,Tilichiki,54,RU,1665318114,79,60.4667,166.1,-0.55,1.9
5767918,Pierre,0,US,1665318114,81,44.3683,-100.351,7.51,4.12
3386213,Touros,91,BR,1665318114,71,-5.1989,-35.4608,28.18,7.99
2169113,Deloraine,29,AU,1665318114,24,-41.5333,146.6667,5.64,1.49
2176639,Batemans Bay,63,AU,1665318114,77,-35.7167,150.1833,10.61,1.93
2171722,Charters Towers,86,AU,1665318114,72,-20.1,146.2667,22.74,3.74
124193,Meybod,0,IR,1665318114,11,32.2501,54.0166,28.01,3.76
3415496,Keflavik,75,IS,1665318046,75,64.0049,-22.5624,4.24,16.46
4031574,Provideniya,93,RU,1665317967,65,64.3833,-173.3,-0.4,7.01
1626493,Srandakan,100,ID,1665317932,90,-7.9386,110.2506,25.26,2.26
934479,Grand Gaube,24,MU,1665318115,56,-20.0064,57.6608,25.22,4.02
3567869,Banes,20,CU,1665318115,71,20.9625,-75.7186,27.02,4.33
2218840,Bani Walid,2,LY,1665318115,27,31.7566,13.9942,28.57,1.4
3702269,Horconcitos,100,PA,1665318115,99,8.4682,-81.8007,19.71,2.89
3925212,Cacoal,29,BR,1665318115,70,-11.4386,-61.4472,27.67,0.6
3897347,Calama,0,CL,1665318116,10,-22.4667,-68.9333,11.27,9.77
2157698,Mildura,58,AU,1665318116,45,-34.2,142.15,13.01,2.65
3533462,Acapulco de Juárez,40,MX,1665318116,83,16.8634,-99.8901,25.9,1.54
2181625,Te Anau,100,NZ,1665317898,90,-45.4167,167.7167,9.42,2.34
5887916,Athabasca,0,CA,1665318116,80,54.7169,-113.2854,0.23,2.04
3395458,Maragogi,56,BR,1665318116,72,-9.0122,-35.2225,27.22,4.18
487444,Stolbishche,0,RU,1665318117,58,55.6468,49.216,15.25,7.15
3386177,Trairi,46,BR,1665317923,58,-3.2778,-39.2689,29.67,6.8
3038638,Agde,0,FR,1665318117,82,43.3108,3.4758,22.16,5.14
3792394,Mapiripán,52,CO,1665318117,91,2.8892,-72.1256,22.49,1.56
1121143,Zabul Province,0,AF,1665318117,5,32.25,67.25,20.12,6.32
2122605,Okhotsk,23,RU,1665318117,55,59.3833,143.3,-2.82,3.96
2119283,Zyryanka,59,RU,1665318117,91,65.75,150.85,-12.69,3.91
2524869,Cutro,0,IT,1665318117,60,39.0353,16.9819,25.92,4.12
6316343,Alta Floresta,0,BR,1665318117,70,-9.8756,-56.0861,29.9,2.06
3450083,Santa Maria,75,BR,1665318117,81,-29.6842,-53.8069,9.61,1.54
2094027,Kieta,16,PG,1665318118,73,-6.2167,155.6333,24.9,1.09
2270385,Camacha,40,PT,1665318118,64,33.0833,-16.3333,21.68,6.69
2036055,Lishu,100,CN,1665318118,92,43.3047,124.3278,8.3,4.74
2986626,Plouzané,0,FR,1665318118,59,48.3833,-4.6167,18.18,7.2
2146219,Hervey Bay,100,AU,1665318118,91,-25.2986,152.8535,21.12,4.02
1486321,Yar-Sale,100,RU,1665318118,82,66.8333,70.8333,5.61,6.27
2336589,Jalingo,94,NG,1665318118,75,8.8833,11.3667,27.44,2.08
1246294,Galle,59,LK,1665317950,80,6.0367,80.217,26.83,4.77
245669,Adré,83,TD,1665318119,32,13.4667,22.2,32.19,3.11
161290,Bagamoyo,75,TZ,1665318119,58,-6.4333,38.9,26.88,5.79
4111410,Fort Smith,74,US,1665318119,77,35.3859,-94.3986,12.97,1.34
7671223,Kloulklubed,60,PW,1665318119,61,7.0419,134.2556,25.28,1.87
6067472,Marystown,17,CA,1665318119,69,47.1666,-55.1483,10.15,5.73
2018857,Novosysoyevka,100,RU,1665318119,66,44.235,133.3642,8.5,2.36
2152659,Port Macquarie,66,AU,1665318066,81,-31.4333,152.9167,14.94,3.38
2031964,Darhan,31,MN,1665318119,37,49.4867,105.9228,3.02,2.16
3430708,Mercedes,0,AR,1665318119,26,-34.6515,-59.4307,11.69,5.68
1259385,Port Blair,68,IN,1665318119,78,11.6667,92.75,27.47,4.46
1177446,Gwadar,0,PK,1665318119,38,25.1216,62.3254,30.14,7.01
2167426,Emerald,90,AU,1665318120,70,-23.5333,148.1667,19.08,5.85
2016907,Severomuysk,100,RU,1665318120,88,56.1481,113.4267,-6.67,1.05
2171507,Wollongong,82,AU,1665318120,87,-34.4333,150.8833,12.27,2.51
601551,Akdepe,0,TM,1665318120,20,42.0551,59.3788,21.05,7.09
3422683,Kangaatsiaq,46,GL,1665318120,77,68.3065,-53.4641,-2.21,5.68
1106643,Quatre Cocos,34,MU,1665318120,60,-20.2078,57.7625,25.06,6.16
1637001,Biak,99,ID,1665318120,85,-0.9131,122.8766,25.33,1.73
3838859,Río Gallegos,75,AR,1665318121,33,-51.6226,-69.2181,13.03,14.92
3664659,Carauari,86,BR,1665318121,71,-4.8828,-66.8958,26.98,1.01
5972291,Havre-St-Pierre,100,CA,1665318121,87,50.2334,-63.5986,6,4.63
2381334,Atar,83,MR,1665318121,21,20.5169,-13.0499,35.03,2.06
3870282,Talcahuano,0,CL,1665318121,50,-36.7167,-73.1167,9.82,5.66
216281,Goma,62,CD,1665318121,43,-1.6792,29.2228,24.33,2.07
912628,Kasempa,0,ZM,1665318121,13,-13.4584,25.8338,32.57,3.97
4956335,Yarmouth,0,US,1665317949,80,41.7057,-70.2286,11.12,7.15
2063030,Port Pirie,45,AU,1665318122,59,-33.1833,138.0167,11.3,4.14
1040652,Maputo,1,MZ,1665317894,35,-25.9653,32.5892,35.38,4.75
3393692,Itarema,35,BR,1665318122,59,-2.9248,-39.9167,29.96,7.69
2160517,Launceston,75,AU,1665318122,86,-41.45,147.1667,7.01,0
527321,Mezen',88,RU,1665318122,73,65.8522,44.24,8.08,5.06
3999162,Las Varas,2,MX,1665318122,75,21.1667,-105.1667,22.71,1.95
4169345,Princeton,0,US,1665318122,94,25.5384,-80.4089,26.68,2.06
3414079,Olafsvik,96,IS,1665318122,66,64.8945,-23.7142,4.02,10.32
2123836,Lazarev,26,RU,1665318122,67,52.225,141.5131,4.59,2.79
1283240,Kathmandu,75,NP,1665317883,73,27.7167,85.3167,23.12,4.12
141736,Bam,0,IR,1665318123,7,29.106,58.357,26.66,4.34
1129516,Qarqīn,0,AF,1665318123,8,37.4185,66.0436,25.73,4.6
324698,Akhisar,31,TR,1665318123,31,38.9185,27.8401,25.38,4.01
2487130,Sidi Ali,60,DZ,1665318124,49,36.0998,0.4206,25.29,1.61
2409215,Mattru,98,SL,1665318124,74,7.6244,-11.8332,28.77,0.61
528242,Mayskiy,92,RU,1665318124,48,47.6931,40.1025,19.67,6.73
1831112,Kampot,80,KH,1665318124,84,10.6167,104.1833,26.03,0.8
3661980,Tarauacá,49,BR,1665318124,75,-8.1614,-70.7656,24.82,1.33
945945,Upington,0,ZA,1665318124,10,-28.4478,21.2561,36.21,3.6
1067565,Beloha,0,MG,1665318124,18,-25.1667,45.05,37.02,5.79
5895424,Bay Roberts,69,CA,1665318124,85,47.5999,-53.2648,15.92,2.68
3459452,Dracena,32,BR,1665318125,58,-21.4843,-51.535,25.15,4.65
5594956,Hailey,0,US,1665318125,70,43.5196,-114.3153,7.16,4.12
5826559,Green River,0,US,1665318125,46,41.5286,-109.4662,6.22,1.08
2027296,Aykhal,100,RU,1665318125,98,66,111.5,-1.55,2
2303611,Esim,75,GH,1665318125,75,4.8699,-2.2405,27.68,3.05
3522235,Ozuluama de Mascareñas,100,MX,1665318125,95,21.6667,-97.85,19.94,3.14
2517117,Granada,20,ES,1665318126,49,37.1882,-3.6067,25.51,2.57
2013921,Ust-Kuyga,100,RU,1665317943,97,70.0167,135.6,-5.64,2.61
650769,Kristinestad,36,FI,1665318126,68,62.2743,21.376,10.19,5.89
86049,Jalu,14,LY,1665318126,32,29.0331,21.5482,26.93,3.37
2206357,Opunake,27,NZ,1665318095,73,-39.4556,173.8583,14.51,5.32
1835848,Seoul,100,KR,1665318042,93,37.5683,126.9778,12.69,1.03
5557293,Sitka,100,US,1665318126,82,57.0531,-135.33,14.94,3.6
179634,Takaungu,71,KE,1665318126,62,-3.6837,39.8566,28.27,7.85
2023226,Kamen'-Rybolov,100,RU,1665318127,65,44.7481,132.0403,9.78,4.26
2122389,Ossora,24,RU,1665318127,66,59.2353,163.0719,1.27,3.19
1516048,Khovd,93,MN,1665318127,33,48.0056,91.6419,5.3,1.05
1801722,Lüshunkou,97,CN,1665318127,72,38.8,121.2667,9.12,14.16
1522348,Komsomolets,60,KZ,1665318127,44,53.7453,62.0708,12.91,3.56
6050066,La Ronge,75,CA,1665318128,87,55.1001,-105.2842,7.12,2.06
2514651,Los Llanos de Aridane,75,ES,1665317856,74,28.6585,-17.9182,22.86,6.69
2172797,Cairns,23,AU,1665318128,81,-16.9167,145.7667,25.04,2.57
2021017,Kysyl-Syr,100,RU,1665318128,99,63.8986,122.7617,-0.17,2.12
260895,Karpathos,20,GR,1665317941,50,35.507,27.2132,23.98,10.8
2212775,Sabha,0,LY,1665318128,24,27.0377,14.4283,28.41,1.78
1268814,Joshīmath,100,IN,1665318128,97,30.5667,79.5667,15.08,1.41
1501255,Kurtamysh,50,RU,1665318128,61,54.9103,64.4319,11,5
2936886,Dinkelsbühl,56,DE,1665318128,58,49.0694,10.3199,16.89,5.12
2017705,Poyarkovo,100,RU,1665318129,54,49.6,128.6833,1.12,2.93
1513491,Yangi Marg`ilon,0,UZ,1665318058,27,40.4272,71.7189,23.4,3.09
2160910,Kyabram,16,AU,1665318129,76,-36.3167,145.05,9.37,3.14
2655692,Biggar,100,GB,1665318129,84,55.6167,-3.5167,14.05,8.02
475463,Verkhneural'sk,37,RU,1665318129,58,53.8769,59.2106,10.64,5.04
1337607,Kudahuvadhoo,14,MV,1665318129,76,2.6708,72.8944,27.66,6.63
1059051,Miandrivazo,0,MG,1665318129,17,-19.5167,45.4667,36.84,2.42
2646557,Horsham,20,GB,1665317919,59,51.064,-0.3272,18.44,4.12
1640972,Katobu,95,ID,1665318130,86,-4.9408,122.5276,25.38,2.18
1489853,Tazovsky,100,RU,1665318130,94,67.4667,78.7,3.92,3.49
3392095,Pimenteiras,3,BR,1665318130,37,-6.2453,-41.4192,32.75,4.11
2263905,Ribeira Brava,99,PT,1665318122,52,32.65,-17.0667,25,0.81
1501377,Kungurtug,17,RU,1665318130,32,50.5994,97.5228,2.63,0.93
2618795,Klaksvík,100,FO,1665318130,83,62.2266,-6.589,9.51,14.23
236901,Ouadda,98,CF,1665318130,79,8.0777,22.4007,25.31,1.46
3393929,Nhamundá,49,BR,1665318131,42,-2.1861,-56.7131,31.48,2.59
2980915,Arrondissement de Saint-Denis,0,FR,1665318131,55,48.9167,2.3333,19.57,5.14
1242110,Kalmunai,71,LK,1665318131,72,7.4167,81.8167,27.96,4.56
1814093,Dali,73,CN,1665318131,95,25.7,100.1833,15.8,2.41
5134295,Rome,44,US,1665317881,89,43.2128,-75.4557,7.12,0.45
2381972,Adrar,70,MR,1665318131,21,20.5022,-10.0711,35.17,3.81
1539210,Purpe,90,RU,1665318131,80,64.4803,76.6897,5.66,3.83
134601,Fareydūnshahr,5,IR,1665318131,13,32.941,50.121,20.2,2.55
3397763,Jacareacanga,90,BR,1665318132,40,-6.2222,-57.7528,31.9,0.82
3691954,Sechura,99,PE,1665318132,82,-5.5569,-80.8222,17.41,5.28
6162949,Terrace,100,CA,1665317929,100,54.5163,-128.6035,8.95,2.06
2030065,Mandalgovi,0,MN,1665318132,34,45.7625,106.2708,0.44,3.27
1568574,Qui Nhon,100,VN,1665318132,86,13.7667,109.2333,26.28,5.05
3421982,Maniitsoq,100,GL,1665318132,61,65.4167,-52.9,-1.06,3.04
3761194,Miraflores,74,MX,1665318132,91,19.2167,-98.8083,13.87,2.55
3904906,Santa Cruz de la Sierra,75,BO,1665318123,35,-17.8,-63.1667,23.7,6.69
1072879,Ankazoabo,0,MG,1665318132,9,-22.2833,44.5167,37.87,3.66
1511057,Bakchar,99,RU,1665318132,71,57.0186,82.0711,9.1,1.65
5955902,Fort Nelson,40,CA,1665318133,65,58.8053,-122.7002,6.77,2.57
1797873,Huai'an,100,CN,1665317849,38,33.5886,119.0192,12.81,5.91
3393536,Olinda,75,BR,1665318133,69,-8.0089,-34.8553,27.85,4.63
2316748,Bolobo,100,CD,1665318133,52,-2.1667,16.2333,30.6,1.71
